SMILES T dliq dgas st tc redT
CCC(C(O)C)CC 338 0.7786 0.00029560000000000003 22.74 606.5 0.5572959604286892
CCC(C(O)C)CC 391 0.7263 0.001875 18.67 606.5 0.6446826051112943
CCC(C(O)C)CC 426 0.6901 0.004724 14.06 606.5 0.7023907666941468
CCC(C(O)C)CC 443 0.6713 0.006841 12.19 606.5 0.7304204451772465
CCC(C(O)C)CC 461 0.6514 0.01266 10.81 606.5 0.7600989282769992
CCC(C(O)C)CC 478 0.6325 0.01567 9.855 606.5 0.7881286067600989
CCC(C(O)C)CC 496 0.6079 0.024659999999999998 8.365 606.5 0.8178070898598516
CCC(C(O)(C)C)C 268 0.8435 0.0002405 29.23 599.6 0.4469646430953969
CCC(C(O)(C)C)C 335 0.78 0.0001927 22.98 599.6 0.5587058038692462
CCC(C(O)(C)C)C 385 0.7299 0.0013160000000000001 17.6 599.6 0.6420947298198799
CCC(C(O)(C)C)C 419 0.695 0.005154 14.28 599.6 0.6987991994663109
CCC(C(O)(C)C)C 436 0.6767 0.006340999999999999 12.72 599.6 0.7271514342895263
CCC(C(O)(C)C)C 452 0.6578 0.01121 10.76 599.6 0.7538358905937291
CCC(C(O)(C)C)C 469 0.6387 0.01909 10.46 599.6 0.7821881254169446
CCC(C(O)(C)C)C 486 0.619 0.0239 8.0 599.6 0.8105403602401601
CC(CC(O)(C)C)C 268 0.8418 0.0001371 30.12 596.4 0.44936284372904095
CC(CC(O)(C)C)C 333 0.7783 0.0001028 24.26 596.4 0.5583501006036218
CC(CC(O)(C)C)C 382 0.7285 0.002081 17.09 596.4 0.6405097250167673
CC(CC(O)(C)C)C 414 0.6947 0.003915999999999999 14.76 596.4 0.6941649899396378
CC(CC(O)(C)C)C 430 0.6775 0.005612 12.92 596.4 0.7209926224010731
CC(CC(O)(C)C)C 447 0.6586 0.009353 11.58 596.4 0.7494969818913482
CC(CC(O)(C)C)C 463 0.6389 0.013669999999999998 10.08 596.4 0.7763246143527834
CC(CC(O)(C)C)C 479 0.6204 0.0189 8.507 596.4 0.8031522468142187
CCC(C(O)C)(C)C 268 0.8432 8.802e-05 32.62 600.3 0.4464434449441946
CCC(C(O)C)(C)C 338 0.7771 0.0005291 22.89 600.3 0.5630518074296186
CCC(C(O)C)(C)C 391 0.7242 0.001224 17.0 600.3 0.6513409961685824
CCC(C(O)C)(C)C 426 0.6889 0.005598 12.72 600.3 0.7096451774112944
CCC(C(O)C)(C)C 443 0.6712 0.009637 11.77 600.3 0.7379643511577545
CCC(C(O)C)(C)C 461 0.6471 0.01529 10.7 600.3 0.7679493586540064
CCC(C(O)C)(C)C 478 0.6287 0.019 8.975 600.3 0.7962685324004665
CCC(C(O)C)(C)C 496 0.6064 0.029660000000000002 6.888 600.3 0.8262535398967183
CC(C(O)C)C(C)C 268 0.845 0.0003636 26.9 613.7 0.4366954538047906
CC(C(O)C)C(C)C 339 0.7816 0.00013030000000000002 22.71 613.7 0.5523871598500896
CC(C(O)C)C(C)C 393 0.729 0.001471 18.0 613.7 0.6403780348704579
CC(C(O)C)C(C)C 429 0.6912 0.003887 13.91 613.7 0.69903861821737
CC(C(O)C)C(C)C 446 0.6726 0.005898 12.81 613.7 0.7267394492423007
CC(C(O)C)C(C)C 464 0.6541 0.01081 10.66 613.7 0.7560697409157568
CC(C(O)C)C(C)C 482 0.6322 0.01917 9.519 613.7 0.7854000325892129
CC(C(O)C)C(C)C 500 0.6114 0.02178 7.39 613.7 0.814730324262669
CC(CC(C)(C)C)O 238 0.8689 9.561e-05 45.33 598.7 0.39752797728411554
CC(CC(C)(C)C)O 314 0.8029 2.802e-05 24.81 598.7 0.524469684316018
CC(CC(C)(C)C)O 370 0.7474 0.0005327999999999999 19.55 598.7 0.618005678971104
CC(CC(C)(C)C)O 408 0.7072 0.0028239999999999997 14.74 598.7 0.6814765324870552
CC(CC(C)(C)C)O 427 0.6871 0.005315 14.03 598.7 0.7132119592450309
CC(CC(C)(C)C)O 446 0.6658 0.01123 11.31 598.7 0.7449473860030065
CC(CC(C)(C)C)O 465 0.6424 0.014419999999999999 9.852 598.7 0.776682812760982
CC(CC(C)(C)C)O 484 0.6196 0.02019 8.793 598.7 0.8084182395189576
CCC(CC)(CC)O 286 0.8252 5.565e-05 26.62 588.3 0.48614652388237295
CCC(CC)(CC)O 348 0.7614 0.0006723 19.74 588.3 0.5915349311575727
CCC(CC)(CC)O 394 0.7133 0.002592 16.79 588.3 0.6697263301036886
CCC(CC)(CC)O 425 0.6804 0.008019 12.56 588.3 0.7224205337412886
CCC(CC)(CC)O 441 0.6616 0.00949 12.19 588.3 0.7496175420703723
CCC(CC)(CC)O 456 0.6438 0.015580000000000002 10.5 588.3 0.7751147373788884
CCC(CC)(CC)O 472 0.6228 0.021730000000000003 8.821 588.3 0.8023117457079721
CCC(CC)(CC)O 487 0.6041 0.02572 7.795 588.3 0.8278089410164883
CCC(C(C)(C)C)O 303 0.804 2.103e-05 25.93 586.5 0.5166240409207161
CCC(C(C)(C)C)O 358 0.7465 0.000733 18.97 586.5 0.6104006820119352
CCC(C(C)(C)C)O 400 0.7007 0.002088 15.34 586.5 0.6820119352088662
CCC(C(C)(C)C)O 428 0.6709 0.008656 12.19 586.5 0.7297527706734868
CCC(C(C)(C)C)O 441 0.6554 0.01014 11.22 586.5 0.7519181585677749
CCC(C(C)(C)C)O 455 0.6394 0.01438 8.988 586.5 0.7757885763000852
CCC(C(C)(C)C)O 469 0.6212 0.02075 8.491 586.5 0.7996589940323956
CCC(C(C)(C)C)O 483 0.6045 0.02461 7.18 586.5 0.8235294117647058
CCC(C(C)C)(O)C 268 0.8412 8.235e-05 30.18 596.1 0.4495889951350444
CCC(C(C)C)(O)C 335 0.7764 6.074e-06 22.45 596.1 0.5619862439188056
CCC(C(C)C)(O)C 386 0.7243 0.001906 17.16 596.1 0.6475423586646536
CCC(C(C)C)(O)C 420 0.6887 0.004941 13.69 596.1 0.7045797684952189
CCC(C(C)C)(O)C 436 0.6716 0.009202 12.05 596.1 0.731420902533132
CCC(C(C)C)(O)C 453 0.6527 0.013219999999999999 10.24 596.1 0.7599396074484147
CCC(C(C)C)(O)C 470 0.6319 0.01584 9.737 596.1 0.7884583123636973
CCC(C(C)C)(O)C 487 0.6103 0.02395 7.695 596.1 0.81697701727898
OC(C(C)C)C(C)C 290 0.8105 1.046e-06 30.11 594.5 0.4878048780487805
OC(C(C)C)C(C)C 349 0.7533 0.00012919999999999997 21.24 594.5 0.5870479394449117
OC(C(C)C)C(C)C 394 0.707 0.002437 16.62 594.5 0.6627417998317914
OC(C(C)C)C(C)C 424 0.6751 0.005971 12.93 594.5 0.7132043734230445
OC(C(C)C)C(C)C 438 0.6605 0.007256 11.65 594.5 0.736753574432296
OC(C(C)C)C(C)C 453 0.6428 0.01213 10.66 594.5 0.7619848612279226
OC(C(C)C)C(C)C 468 0.6246 0.0171 9.282 594.5 0.7872161480235492
OC(C(C)C)C(C)C 483 0.6072 0.02307 7.7379999999999995 594.5 0.8124474348191758
CCC(CO)(CC)C 268 0.8488 9e-07 26.26 615.9 0.4351355739568112
CCC(CO)(CC)C 341 0.7826 0.0003308 22.03 615.9 0.5536613086540023
CCC(CO)(CC)C 395 0.732 0.00213 16.32 615.9 0.641337879525897
CCC(CO)(CC)C 431 0.6951 0.0053219999999999995 14.07 615.9 0.699788926773827
CCC(CO)(CC)C 450 0.6736 0.00993 12.71 615.9 0.7306380905991232
CCC(CO)(CC)C 468 0.6533 0.0139 11.19 615.9 0.7598636142230882
CCC(CO)(CC)C 486 0.6316 0.01768 10.41 615.9 0.7890891378470531
CCC(CO)(CC)C 504 0.6119 0.023880000000000002 7.381 615.9 0.8183146614710181
CCC(C(C)C)CO 268 0.8498 3.866e-05 38.29 629.8 0.425531914893617
CCC(C(C)C)CO 342 0.7852 5.143e-05 22.41 629.8 0.5430295331851381
CCC(C(C)C)CO 397 0.7341 0.0005636 19.32 629.8 0.630358844077485
CCC(C(C)C)CO 433 0.6988 0.002573 14.81 629.8 0.6875198475706574
CCC(C(C)C)CO 452 0.6782 0.007079 14.06 629.8 0.7176881549698317
CCC(C(C)C)CO 470 0.6585 0.00873 11.82 629.8 0.746268656716418
CCC(C(C)C)CO 489 0.6385 0.012320000000000001 9.702 629.8 0.7764369641155923
CCC(C(C)C)CO 507 0.6164 0.02026 8.767999999999999 629.8 0.8050174658621785
OCC(C(C)C)(C)C 268 0.8501 0.0005934 33.37 624.4 0.42921204356181936
OCC(C(C)C)(C)C 342 0.7845 2.928e-05 23.34 624.4 0.5477258167841128
OCC(C(C)C)(C)C 397 0.7336 0.00196 16.93 624.4 0.6358103779628443
OCC(C(C)C)(C)C 433 0.698 0.0063170000000000006 13.36 624.4 0.6934657270980141
OCC(C(C)C)(C)C 452 0.6774 0.006881999999999999 12.25 624.4 0.723894939141576
OCC(C(C)C)(C)C 470 0.6581 0.0133 10.7 624.4 0.7527226137091608
OCC(C(C)C)(C)C 489 0.6373 0.01496 9.584 624.4 0.7831518257527227
OCC(C(C)C)(C)C 507 0.6135 0.02412 7.5889999999999995 624.4 0.8119795003203075
OCC(C(C)(C)C)C 268 0.8533 0.0003047 32.48 629.8 0.425531914893617
OCC(C(C)(C)C)C 343 0.7894 3.643e-05 24.71 629.8 0.5446173388377263
OCC(C(C)(C)C)C 399 0.7384 0.0012640000000000001 16.97 629.8 0.6335344553826612
OCC(C(C)(C)C)C 436 0.701 0.004949 14.2 629.8 0.6922832645284218
OCC(C(C)(C)C)C 455 0.6803 0.007929 13.35 629.8 0.7224515719275961
OCC(C(C)(C)C)C 474 0.66 0.01034 11.17 629.8 0.7526198793267704
OCC(C(C)(C)C)C 492 0.6391 0.018609999999999998 9.222999999999999 629.8 0.7812003810733567
OCC(C(C)(C)C)C 511 0.6179 0.023209999999999998 7.846 629.8 0.8113686884725311
CC(C(C)(C)C)(O)C 315 0.8018 6.181e-05 23.25 598.0 0.5267558528428093
CC(C(C)(C)C)(O)C 367 0.7485 0.0016079999999999998 19.76 598.0 0.6137123745819398
CC(C(C)(C)C)(O)C 405 0.7088 0.00542 15.15 598.0 0.677257525083612
CC(C(C)(C)C)(O)C 431 0.6795 0.008799 11.38 598.0 0.7207357859531772
CC(C(C)(C)C)(O)C 444 0.6661 0.0121 9.953 598.0 0.7424749163879598
CC(C(C)(C)C)(O)C 457 0.6487 0.015119999999999998 9.662 598.0 0.7642140468227425
CC(C(C)(C)C)(O)C 470 0.6343 0.01696 8.781 598.0 0.7859531772575251
CC(C(C)(C)C)(O)C 483 0.6199 0.01975 6.9239999999999995 598.0 0.8076923076923077
CCCC[C@H](CC)O 311 0.8052 2.107e-05 26.28 605.4 0.5137099438387843
CCCC[C@H](CC)O 374 0.7415 0.0005747 19.18 605.4 0.6177733729765444
CCCC[C@H](CC)O 416 0.6965 0.004062 15.08 605.4 0.6871489924017179
CCCC[C@H](CC)O 436 0.6748 0.006058 13.76 605.4 0.7201850016518004
CCCC[C@H](CC)O 457 0.6509 0.008185 10.79 605.4 0.7548728113643872
CCCC[C@H](CC)O 478 0.6253 0.014130000000000002 9.182 605.4 0.7895606210769739
CCCC[C@H](CC)O 499 0.5989 0.02093 7.38 605.4 0.8242484307895607
CC(OC(C)(C)C)C 203 0.8362 0.0 29.93 522.1 0.3888144033710017
CC(OC(C)(C)C)C 286 0.7527 0.0001685 19.17 522.1 0.5477877801187512
CC(OC(C)(C)C)C 349 0.6864 0.003904 13.18 522.1 0.6684543190959586
CC(OC(C)(C)C)C 391 0.6371 0.009401999999999999 9.464 522.1 0.7488986784140969
CC(OC(C)(C)C)C 411 0.6091 0.01659 7.712999999999999 522.1 0.787205516184639
CC(OC(C)(C)C)C 432 0.5841 0.030310000000000004 6.195 522.1 0.827427695843708
CC(OC(C)(C)C)C 453 0.5492 0.043460000000000006 4.512 522.1 0.8676498755027772
CCCOCCCC 203 0.8493 0.0039770000000000005 33.78 549.9 0.3691580287324968
CCCOCCCC 286 0.7668 2.511e-05 22.71 549.9 0.5200945626477541
CCCOCCCC 349 0.7015 0.000739 16.13 549.9 0.634660847426805
CCCOCCCC 391 0.6557 0.006528 11.98 549.9 0.7110383706128387
CCCOCCCC 411 0.6331 0.010159999999999999 10.03 549.9 0.7474086197490453
CCCOCCCC 432 0.6052 0.01378 8.175 549.9 0.7855973813420623
CCCOCCCC 453 0.5761 0.02021 6.421 549.9 0.8237861429350791
CCCOCCCC 474 0.5473 0.03255 4.445 549.9 0.861974904528096
CCOC(CC)(C)C 203 0.8443 0.0 31.71 527.7 0.3846882698502937
CCOC(CC)(C)C 283 0.7633 4.745e-05 21.57 527.7 0.5362895584612469
CCOC(CC)(C)C 344 0.6994 0.001482 14.4 527.7 0.6518855410270987
CCOC(CC)(C)C 384 0.6533 0.007844 10.79 527.7 0.7276861853325752
CCOC(CC)(C)C 404 0.628 0.01496 9.264 527.7 0.7655865074853135
CCOC(CC)(C)C 424 0.604 0.02157 7.74 527.7 0.8034868296380518
CCOC(CC)(C)C 444 0.5735 0.032510000000000004 5.587000000000001 527.7 0.8413871517907902
CCOC(CC)(C)C 464 0.5458 0.05037 4.102 527.7 0.8792874739435285
CCOCCC(C)C 203 0.8505 2.191e-05 34.28 551.0 0.3684210526315789
CCOCCC(C)C 286 0.7679 9.63e-05 22.29 551.0 0.5190562613430127
CCOCCC(C)C 349 0.7039 0.0006276 16.33 551.0 0.6333938294010889
CCOCCC(C)C 391 0.6587 0.005922 11.99 551.0 0.7096188747731398
CCOCCC(C)C 411 0.6353 0.0075959999999999995 10.8 551.0 0.7459165154264973
CCOCCC(C)C 432 0.6103 0.01821 8.271 551.0 0.7840290381125227
CCOCCC(C)C 453 0.5814 0.0255 6.841 551.0 0.822141560798548
CCOCCC(C)C 474 0.5549 0.03296 5.151 551.0 0.8602540834845736
CCCCCOCC 203 0.8548 2.559e-05 34.44 550.7 0.3686217541311058
CCCCCOCC 286 0.7715 1.3959999999999998e-06 23.83 550.7 0.519339023061558
CCCCCOCC 349 0.7072 0.001474 17.12 550.7 0.6337388777919012
CCCCCOCC 391 0.6604 0.003995 13.45 550.7 0.7100054476121299
CCCCCOCC 411 0.6384 0.009742 10.03 550.7 0.746322861812239
CCCCCOCC 432 0.6105 0.015130000000000001 8.91 550.7 0.7844561467223533
CCCCCOCC 453 0.5803 0.02291 7.359 550.7 0.8225894316324677
CCCCCOCC 474 0.5496 0.02511 4.946000000000001 550.7 0.8607227165425821
CCCCCCOC 203 0.8626 1.152e-05 36.71 569.9 0.3562028426039656
CCCCCCOC 286 0.7833 2.53e-05 25.6 569.9 0.5018424284962274
CCCCCCOC 349 0.721 0.00042669999999999996 19.29 569.9 0.6123881382698719
CCCCCCOC 391 0.6792 0.003094 14.33 569.9 0.6860852781189682
CCCCCCOC 411 0.6574 0.006559000000000001 12.12 569.9 0.7211791542375856
CCCCCCOC 432 0.6337 0.008264 10.05 569.9 0.7580277241621337
CCCCCCOC 453 0.6075 0.0181 8.872 569.9 0.7948762940866819
CCCCCCOC 474 0.5792 0.024059999999999998 7.297999999999999 569.9 0.83172486401123
CCCCOC(C)C 203 0.8432 5.405e-05 31.18 540.4 0.3756476683937824
CCCCOC(C)C 284 0.7596 0.0 22.69 540.4 0.5255366395262768
CCCCOC(C)C 345 0.6966 0.0005549 16.08 540.4 0.6384159881569208
CCCCOC(C)C 386 0.6508 0.006495999999999999 11.87 540.4 0.7142857142857143
CCCCOC(C)C 406 0.6272 0.01278 9.883 540.4 0.7512953367875648
CCCCOC(C)C 426 0.6013 0.016640000000000002 7.598 540.4 0.7883049592894152
CCCCOC(C)C 447 0.5724 0.02553 5.835 540.4 0.8271650629163583
CCCCOC(C)C 467 0.546 0.029960000000000004 4.657 540.4 0.8641746854182087
CCCOCC(C)C 203 0.8398 0.0001326 33.08 541.3 0.3750230925549603
CCCOCC(C)C 286 0.7554 5.653e-06 21.57 541.3 0.5283576574912249
CCCOCC(C)C 349 0.69 0.0017530000000000002 15.15 541.3 0.6447441344910402
CCCOCC(C)C 391 0.6434 0.007421 11.31 541.3 0.7223351191575836
CCCOCC(C)C 411 0.6199 0.01108 9.378 541.3 0.759283207094033
CCCOCC(C)C 432 0.5929 0.01841 7.284 541.3 0.7980786994273047
CCCOCC(C)C 453 0.5656 0.03032 5.747000000000001 541.3 0.8368741917605764
CCCOCC(C)C 474 0.5318 0.03417 3.591 541.3 0.8756696840938483
CCCOC(C)(C)C 203 0.8384 0.0 29.59 526.0 0.38593155893536124
CCCOC(C)(C)C 286 0.7536 3.114e-05 20.5 526.0 0.5437262357414449
CCCOC(C)(C)C 349 0.6863 0.002156 14.07 526.0 0.6634980988593155
CCCOC(C)(C)C 391 0.6352 0.0123 9.543 526.0 0.7433460076045627
CCCOC(C)(C)C 411 0.6104 0.014769999999999998 8.73 526.0 0.7813688212927756
CCCOC(C)(C)C 432 0.5836 0.022869999999999998 6.502999999999999 526.0 0.8212927756653993
CCCOC(C)(C)C 453 0.55 0.03435 4.75 526.0 0.8612167300380228
CCCOC(C)(C)C 474 0.5165 0.05649 3.1460000000000004 526.0 0.9011406844106464
CCCCC[C@@H](O)C 268 0.847 9.055e-05 34.06 612.8 0.43733681462140994
CCCCC[C@@H](O)C 339 0.7838 0.0 23.3 612.8 0.5531984334203656
CCCCC[C@@H](O)C 392 0.7301 0.0008060000000000001 18.39 612.8 0.6396866840731071
CCCCC[C@@H](O)C 428 0.692 0.0032700000000000003 15.34 612.8 0.6984334203655354
CCCCC[C@@H](O)C 446 0.6718 0.005802000000000001 13.6 612.8 0.7278067885117494
CCCCC[C@@H](O)C 463 0.6534 0.00909 11.53 612.8 0.7555483028720628
CCCCC[C@@H](O)C 481 0.6318 0.01296 10.26 612.8 0.7849216710182768
CCCCC[C@@H](O)C 499 0.6084 0.017740000000000002 8.236 612.8 0.814295039164491
CCCCC[C@H](O)C 339 0.7839 4.274e-05 22.21 613.6 0.5524771838331161
CCCCC[C@H](O)C 392 0.7308 0.0009339000000000001 18.0 613.6 0.6388526727509778
CCCCC[C@H](O)C 428 0.6925 0.0033729999999999997 14.24 613.6 0.6975228161668839
CCCCC[C@H](O)C 446 0.673 0.006973 13.08 613.6 0.726857887874837
CCCCC[C@H](O)C 463 0.6532 0.00921 11.74 613.6 0.7545632333767927
CCCCC[C@H](O)C 481 0.6317 0.01399 9.817 613.6 0.7838983050847458
CCCCC[C@H](O)C 499 0.6084 0.01817 8.74 613.6 0.8132333767926988
CCCCCCCN 279 0.7949 8.756e-05 30.41 615.3 0.4534373476352999
CCCCCCCN 352 0.7275 8.492e-05 22.49 615.3 0.5720786608158622
CCCCCCCN 407 0.6759 0.002088 16.24 615.3 0.6614659515683406
CCCCCCCN 443 0.6404 0.005679 12.96 615.3 0.7199739964245084
CCCCCCCN 461 0.6215 0.01105 10.98 615.3 0.7492280188525923
CCCCCCCN 480 0.6018 0.01153 9.52 615.3 0.780107264748903
CCCCCCCN 498 0.5805 0.01778 8.462 615.3 0.8093612871769869
CCCCCCCN 516 0.5605 0.02814 6.903 615.3 0.8386153096050708
CC(CC(N)(C)C)C 279 0.7833 5.621e-06 25.88 584.7 0.47716777834787066
CC(CC(N)(C)C)C 341 0.7252 0.0001242 19.93 584.7 0.5832050624251752
CC(CC(N)(C)C)C 387 0.6811 0.0045049999999999995 15.45 584.7 0.6618778860954335
CC(CC(N)(C)C)C 418 0.6484 0.006164 13.15 584.7 0.7148965281340858
CC(CC(N)(C)C)C 434 0.6319 0.01001 10.21 584.7 0.7422609885411321
CC(CC(N)(C)C)C 449 0.6148 0.01438 8.755 584.7 0.7679151701727381
CC(CC(N)(C)C)C 465 0.5973 0.017169999999999998 7.756 584.7 0.7952796305797845
CC(CC(N)(C)C)C 480 0.5772 0.02795 6.716 584.7 0.8209338122113904
CCCCCC(N)C 279 0.7896 2.507e-05 27.49 600.1 0.46492251291451425
CCCCCC(N)C 341 0.7307 0.000337 21.37 600.1 0.5682386268955174
CCCCCC(N)C 387 0.6879 0.001831 16.5 600.1 0.6448925179136811
CCCCCC(N)C 418 0.6563 0.0031850000000000003 13.98 600.1 0.6965505749041826
CCCCCC(N)C 434 0.6418 0.006562 12.35 600.1 0.7232127978670221
CCCCCC(N)C 449 0.624 0.009304 11.01 600.1 0.7482086318946842
CCCCCC(N)C 465 0.6071 0.012159999999999999 9.461 600.1 0.7748708548575237
CCCCCC(N)C 480 0.5879 0.01669 8.482000000000001 600.1 0.7998666888851858
CCCC(CCC)N 279 0.7843 3.2230000000000003e-06 27.55 594.2 0.46953887579939413
CCCC(CCC)N 341 0.7271 0.0003356 21.59 594.2 0.5738808481992594
CCCC(CCC)N 387 0.6837 0.002027 16.2 594.2 0.6512958599798048
CCCC(CCC)N 418 0.6528 0.00412 13.69 594.2 0.7034668461797374
CCCC(CCC)N 434 0.6357 0.006166 12.29 594.2 0.7303938067990575
CCCC(CCC)N 449 0.6196 0.01005 10.77 594.2 0.7556378323796701
CCCC(CCC)N 465 0.601 0.01584 9.336 594.2 0.7825647929989902
CCCC(CCC)N 480 0.5826 0.020390000000000002 8.08 594.2 0.8078088185796027
CCCC(CCN)C 279 0.7934 3.584e-05 28.44 610.3 0.4571522202195642
CCCC(CCN)C 341 0.737 1.771e-05 22.06 610.3 0.5587416024905785
CCCC(CCN)C 387 0.6941 0.0009771 17.56 610.3 0.6341143699819761
CCCC(CCN)C 418 0.6652 0.0036850000000000003 14.99 610.3 0.6849090611174833
CCCC(CCN)C 434 0.6492 0.006591 13.03 610.3 0.7111256758970999
CCCC(CCN)C 449 0.6344 0.007478 12.17 610.3 0.7357037522529903
CCCC(CCN)C 465 0.6187 0.01178 10.08 610.3 0.761920367032607
CCCC(CCN)C 480 0.6003 0.01735 10.08 610.3 0.7864984433884975
CCC(CC(N)C)C 279 0.7861 5.138e-05 27.33 598.7 0.46600968765658923
CCC(CC(N)C)C 341 0.7305 0.0003677 20.14 598.7 0.5695673960247202
CCC(CC(N)C)C 387 0.6868 0.002637 16.64 598.7 0.646400534491398
CCC(CC(N)C)C 418 0.6572 0.004471 13.71 598.7 0.6981793886754635
CCC(CC(N)C)C 434 0.6404 0.0068590000000000005 11.99 598.7 0.7249039585769166
CCC(CC(N)C)C 449 0.6233 0.01439 10.26 598.7 0.749958242859529
CCC(CC(N)C)C 465 0.6067 0.0161 9.095 598.7 0.776682812760982
CCC(CC(N)C)C 480 0.5889 0.01841 7.792999999999999 598.7 0.8017370970435944
NCCCC(CC)C 279 0.7926 3.133e-06 29.16 613.4 0.45484186501467233
NCCCC(CC)C 341 0.7363 6.663e-05 22.38 613.4 0.5559178350179329
NCCCC(CC)C 387 0.6952 0.0009351000000000001 17.89 613.4 0.6309096837300293
NCCCC(CC)C 418 0.6654 0.0036229999999999995 14.73 613.4 0.6814476687316596
NCCCC(CC)C 434 0.6493 0.006929 13.28 613.4 0.7075317900228236
NCCCC(CC)C 449 0.6336 0.008731000000000001 12.46 613.4 0.7319856537332898
NCCCC(CC)C 465 0.6181 0.01124 10.24 613.4 0.7580697750244539
NCCCC(CC)C 480 0.6027 0.01441 8.814 613.4 0.7825236387349201
CCCCCCNC 260 0.7937 8.643e-05 30.83 596.0 0.436241610738255
CCCCCCNC 334 0.7251 0.00036639999999999996 21.89 596.0 0.5604026845637584
CCCCCCNC 389 0.6731 0.001187 16.95 596.0 0.6526845637583892
CCCCCCNC 425 0.6376 0.005017 12.76 596.0 0.7130872483221476
CCCCCCNC 444 0.6166 0.009855 11.58 596.0 0.7449664429530202
CCCCCCNC 462 0.5979 0.01013 9.259 596.0 0.7751677852348994
CCCCCCNC 481 0.5737 0.017830000000000002 7.954 596.0 0.8070469798657718
CCCCCCNC 499 0.5531 0.02398 6.492999999999999 596.0 0.837248322147651
CCCCCNCC 260 0.7817 8.478e-05 29.8 595.4 0.4366812227074236
CCCCCNCC 330 0.7178 7.625e-05 20.73 595.4 0.5542492442055761
CCCCCNCC 383 0.669 0.001789 16.82 595.4 0.6432650319113201
CCCCCNCC 419 0.6336 0.003995 13.32 595.4 0.7037285858246557
CCCCCNCC 436 0.6167 0.005035 12.12 595.4 0.7322808196170641
CCCCCNCC 454 0.5967 0.01277 10.33 595.4 0.7625125965737319
CCCCCNCC 471 0.5779 0.01521 8.702 595.4 0.7910648303661404
CCCCCNCC 489 0.5578 0.01945 6.975 595.4 0.8212966073228082
CCCCCN(C)C 207 0.815 4.554e-05 34.33 583.6 0.3546949965729952
CCCCCN(C)C 296 0.738 0.00012030000000000001 22.86 583.6 0.5071967100753941
CCCCCN(C)C 363 0.678 0.0005539 16.42 583.6 0.6220013708019191
CCCCCN(C)C 407 0.6362 0.004392 12.16 583.6 0.6973954763536668
CCCCCN(C)C 429 0.613 0.009216 10.72 583.6 0.7350925291295407
CCCCCN(C)C 452 0.5869 0.01411 9.218 583.6 0.774503084304318
CCCCCN(C)C 474 0.5608 0.02014 7.59 583.6 0.8122001370801919
CCCCCN(C)C 496 0.5361 0.0282 5.226 583.6 0.8498971898560658
CCCC(N(C)C)C 207 0.8182 0.0 33.48 574.7 0.36018792413433093
CCCC(N(C)C)C 288 0.7467 4.59e-05 23.93 574.7 0.5011310248825473
CCCC(N(C)C)C 349 0.6919 0.001064 17.76 574.7 0.6072733600139203
CCCC(N(C)C)C 389 0.6537 0.0032630000000000003 13.59 574.7 0.6768748912476074
CCCC(N(C)C)C 409 0.6332 0.006533 11.68 574.7 0.711675656864451
CCCC(N(C)C)C 430 0.6105 0.01176 10.89 574.7 0.7482164607621367
CCCC(N(C)C)C 450 0.5886 0.01571 9.068999999999999 574.7 0.7830172263789803
CCCC(N(C)C)C 470 0.5658 0.02289 7.029 574.7 0.8178179919958238
CCC(N(C)C)CC 207 0.8185 0.00015209999999999998 33.91 574.0 0.3606271777003484
CCC(N(C)C)CC 291 0.7457 6.27e-05 23.82 574.0 0.5069686411149826
CCC(N(C)C)CC 353 0.6908 0.0008896 16.74 574.0 0.6149825783972126
CCC(N(C)C)CC 395 0.6502 0.005129 12.58 574.0 0.6881533101045296
CCC(N(C)C)CC 416 0.6283 0.007370999999999999 11.57 574.0 0.7247386759581882
CCC(N(C)C)CC 437 0.6073 0.01319 9.373 574.0 0.7613240418118467
CCC(N(C)C)CC 458 0.5826 0.020380000000000002 7.44 574.0 0.7979094076655052
CCC(N(C)C)CC 479 0.5578 0.03408 5.636 574.0 0.8344947735191638
CCC(CN(C)C)C 207 0.8134 1.89e-05 34.47 578.0 0.35813148788927335
CCC(CN(C)C)C 290 0.742 0.0 24.65 578.0 0.5017301038062284
CCC(CN(C)C)C 353 0.6846 0.001175 17.51 578.0 0.610726643598616
CCC(CN(C)C)C 395 0.6451 0.003935 13.65 578.0 0.6833910034602076
CCC(CN(C)C)C 415 0.6264 0.007188 12.12 578.0 0.7179930795847751
CCC(CN(C)C)C 436 0.6034 0.01081 9.689 578.0 0.754325259515571
CCC(CN(C)C)C 457 0.5804 0.02113 7.922000000000001 578.0 0.7906574394463668
CCC(CN(C)C)C 478 0.5543 0.02325 6.992999999999999 578.0 0.8269896193771626
CC(CCN(C)C)C 207 0.8137 0.0 34.49 577.6 0.35837950138504154
CC(CCN(C)C)C 290 0.7401 7.881e-06 24.23 577.6 0.5020775623268698
CC(CCN(C)C)C 352 0.684 0.0009925000000000001 18.12 577.6 0.6094182825484764
CC(CCN(C)C)C 393 0.6458 0.002875 13.71 577.6 0.6804016620498615
CC(CCN(C)C)C 414 0.6252 0.006996 12.49 577.6 0.7167590027700831
CC(CCN(C)C)C 435 0.6023 0.009595000000000001 9.632 577.6 0.7531163434903047
CC(CCN(C)C)C 455 0.5805 0.0143 8.443 577.6 0.7877423822714681
CC(CCN(C)C)C 476 0.5554 0.02453 6.246 577.6 0.8240997229916898
